timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1682218617151,98,StressTestCase ,200,OK,ThreadStressTestCase_15_60 1-1,text,true,,594,1201193,2,6,http://34.70.250.35:8080/api/tasks,98,0,3
1682218617156,96,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_300 2-1,text,false,,224,1201213,2,7,http://34.70.250.35:8080/api/tasks,96,0,2
1682218617160,101,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_600 3-1,text,false,,224,1201189,2,7,http://34.70.250.35:8080/api/tasks,101,0,1
1682218617185,150,StressTestCase ,200,OK,ThreadStressTestCase_15_60 1-2,text,true,,594,1201213,4,10,http://34.70.250.35:8080/api/tasks,150,0,2
1682218617223,114,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_300 2-2,text,false,,224,1201201,3,11,http://34.70.250.35:8080/api/tasks,114,0,1
1682218617226,113,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_600 3-2,text,false,,224,1201173,3,11,http://34.70.250.35:8080/api/tasks,113,0,2
1682218617252,88,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_300 2-1,text,false,,224,1201205,3,11,http://34.70.250.35:8080/api/tasks,88,0,0
1682218617252,165,StressTestCase ,200,OK,ThreadStressTestCase_15_60 1-1,text,true,,594,1201213,6,14,http://34.70.250.35:8080/api/tasks,165,0,0
1682218617253,236,StressTestCase ,200,OK,ThreadStressTestCase_15_60 1-3,text,true,,594,1201173,8,18,http://34.70.250.35:8080/api/tasks,236,0,1
1682218617262,238,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_600 3-1,text,false,,224,1201193,6,20,http://34.70.250.35:8080/api/tasks,238,0,0
1682218617289,212,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_300 2-3,text,false,,224,1201181,6,20,http://34.70.250.35:8080/api/tasks,212,0,1
1682218617294,211,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_600 3-3,text,false,,224,1201213,6,20,http://34.70.250.35:8080/api/tasks,211,0,1
1682218617301,274,StressTestCase ,200,OK,ThreadStressTestCase_15_60 1-4,text,true,,594,1201209,9,23,http://34.70.250.35:8080/api/tasks,274,0,1
1682218617342,240,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_600 3-2,text,false,,224,1201173,7,23,http://34.70.250.35:8080/api/tasks,240,0,0
1682218617342,240,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_300 2-1,text,false,,224,1201205,7,23,http://34.70.250.35:8080/api/tasks,240,0,0
1682218617339,248,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_300 2-2,text,false,,224,1201193,7,24,http://34.70.250.35:8080/api/tasks,248,0,0
1682218617337,323,StressTestCase ,200,OK,ThreadStressTestCase_15_60 1-2,text,true,,594,1201197,11,27,http://34.70.250.35:8080/api/tasks,323,0,0
1682218617342,389,StressTestCase ,200,OK,ThreadStressTestCase_15_60 1-5,text,true,,594,1201197,12,30,http://34.70.250.35:8080/api/tasks,389,0,2
1682218617359,379,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_600 3-4,text,false,,224,1201213,9,31,http://34.70.250.35:8080/api/tasks,379,0,1
1682218617356,382,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_300 2-4,text,false,,224,1201197,9,31,http://34.70.250.35:8080/api/tasks,382,0,2
1682218617386,425,StressTestCase ,200,OK,ThreadStressTestCase_15_60 1-6,text,true,,594,1201181,14,34,http://34.70.250.35:8080/api/tasks,425,0,1
1682218617417,469,StressTestCase ,200,OK,ThreadStressTestCase_15_60 1-1,text,true,,594,1201173,16,38,http://34.70.250.35:8080/api/tasks,469,0,0
1682218617428,462,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_600 3-5,text,false,,224,1201173,11,38,http://34.70.250.35:8080/api/tasks,462,0,1
1682218617424,479,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_300 2-5,text,false,,224,1201213,12,40,http://34.70.250.35:8080/api/tasks,479,0,1
1682218617436,539,StressTestCase ,200,OK,ThreadStressTestCase_15_60 1-7,text,true,,594,1201205,17,43,http://34.70.250.35:8080/api/tasks,539,0,2
1682218617489,561,StressTestCase ,200,OK,ThreadStressTestCase_15_60 1-3,text,true,,594,1201173,19,47,http://34.70.250.35:8080/api/tasks,561,0,0
1682218617485,633,StressTestCase ,200,OK,ThreadStressTestCase_15_60 1-8,text,true,,594,1201173,20,50,http://34.70.250.35:8080/api/tasks,632,0,2
1682218617495,629,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_600 3-6,text,false,,224,1201181,15,50,http://34.70.250.35:8080/api/tasks,629,0,1
1682218617500,625,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_600 3-1,text,false,,224,1201173,15,50,http://34.70.250.35:8080/api/tasks,625,0,0
1682218617501,630,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_300 2-3,text,false,,224,1201177,15,50,http://34.70.250.35:8080/api/tasks,630,0,0
1682218617505,633,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_600 3-3,text,false,,224,1201173,15,50,http://34.70.250.35:8080/api/tasks,633,0,0
1682218617491,648,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_300 2-6,text,false,,224,1201189,15,50,http://34.70.250.35:8080/api/tasks,648,0,1
1682218617536,676,StressTestCase ,200,OK,ThreadStressTestCase_15_60 1-9,text,true,,594,1201177,20,50,http://34.70.250.35:8080/api/tasks,676,0,1
1682218617556,657,StressTestCase ,401,UNAUTHORIZED,ThreadStressTestCase _15_300 2-7,text,false,,224,1201189,15,50,http://34.70.250.35:8080/api/tasks,657,0,2
