timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1683411121450,535,StressTestCase ,200,OK,ThreadStressTestCase_20_60 1-1,text,true,,570,1201175,12,28,http://34.121.113.211:8080/api/tasks,535,0,3
1683411121491,988,StressTestCase ,200,OK,ThreadStressTestCase_20_60 1-2,text,true,,570,1201207,20,50,http://34.121.113.211:8080/api/tasks,988,0,2
1683411121534,1422,StressTestCase ,200,OK,ThreadStressTestCase_20_60 1-3,text,true,,570,1201195,20,50,http://34.121.113.211:8080/api/tasks,1422,0,1
1683411121584,1852,StressTestCase ,200,OK,ThreadStressTestCase_20_60 1-4,text,true,,570,1201179,20,50,http://34.121.113.211:8080/api/tasks,1852,0,1
1683411121635,2319,StressTestCase ,200,OK,ThreadStressTestCase_20_60 1-5,text,true,,570,1201199,20,50,http://34.121.113.211:8080/api/tasks,2319,0,1
1683411121683,2777,StressTestCase ,200,OK,ThreadStressTestCase_20_60 1-6,text,true,,570,1201211,20,50,http://34.121.113.211:8080/api/tasks,2777,0,2
1683411121734,3211,StressTestCase ,200,OK,ThreadStressTestCase_20_60 1-7,text,true,,570,1201211,20,50,http://34.121.113.211:8080/api/tasks,3211,0,1
1683411121784,3627,StressTestCase ,200,OK,ThreadStressTestCase_20_60 1-8,text,true,,570,1201187,20,50,http://34.121.113.211:8080/api/tasks,3627,0,1
1683411121835,4038,StressTestCase ,200,OK,ThreadStressTestCase_20_60 1-9,text,true,,570,1201203,20,50,http://34.121.113.211:8080/api/tasks,4038,0,1
1683411121884,4457,StressTestCase ,200,OK,ThreadStressTestCase_20_60 1-10,text,true,,571,1201211,20,50,http://34.121.113.211:8080/api/tasks,4457,0,2
1683411121933,4875,StressTestCase ,200,OK,ThreadStressTestCase_20_60 1-11,text,true,,571,1201191,20,50,http://34.121.113.211:8080/api/tasks,4875,0,2
1683411121988,5304,StressTestCase ,200,OK,ThreadStressTestCase_20_60 1-1,text,true,,571,1201203,20,50,http://34.121.113.211:8080/api/tasks,5304,0,0
1683411121983,5773,StressTestCase ,200,OK,ThreadStressTestCase_20_60 1-12,text,true,,571,1201187,20,50,http://34.121.113.211:8080/api/tasks,5773,0,1
1683411122034,6197,StressTestCase ,200,OK,ThreadStressTestCase_20_60 1-13,text,true,,571,1201191,20,50,http://34.121.113.211:8080/api/tasks,6197,0,1
